year,id_,hrs2,wrkslf,spwrkslf,hapmar,divlaw,xmarsex,wkvsfam,stress,relatsex,ballot,lifenow,RBIOPRNT
2022,3234,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,Hardly ever,.i:  Inapplicable,Ballot b,8,.i:  Inapplicable
2022,3235,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Stay as is,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,3236,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"No, the last time i had sex, it was not with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,3237,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Stay as is,ALWAYS WRONG,Rarely,Hardly ever,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,3238,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,3239,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,NOT WRONG AT ALL,Often,Often,.i:  Inapplicable,Ballot a,6,.i:  Inapplicable
2022,3240,.i:  Inapplicable,.i:  Inapplicable,SOMEONE ELSE,PRETTY HAPPY,More difficult,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,3241,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,ALWAYS WRONG,Sometimes,Often,.i:  Inapplicable,Ballot a,7,.i:  Inapplicable
2022,3242,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,Yes
2022,3243,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,Easier,SOMETIMES WRONG,Rarely,Sometimes,.i:  Inapplicable,Ballot a,7,Yes
2022,3244,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,More difficult,ALWAYS WRONG,Rarely,Often,.i:  Inapplicable,Ballot a,Best possible state,.i:  Inapplicable
2022,3245,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Rarely,Sometimes,.i:  Inapplicable,Ballot b,Best possible state,.i:  Inapplicable
2022,3246,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,3247,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,More difficult,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,3248,70,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Rarely,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,3249,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Never,Hardly ever,"No, the last time i had sex, it was not with someone i was in an on-going relationship with",Ballot b,8,.i:  Inapplicable
2022,3250,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,3251,.i:  Inapplicable,Someone else,SELF-EMPLOYED,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Rarely,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.d:  Do not Know/Cannot Choose,Yes
2022,3252,.i:  Inapplicable,Self-employed,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,3253,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,3254,.i:  Inapplicable,Self-employed,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Rarely,Hardly ever,.i:  Inapplicable,Ballot a,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,3255,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Often,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,3256,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"No, the last time i had sex, it was not with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,3257,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Rarely,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,9,.i:  Inapplicable
2022,3258,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Often,Sometimes,.i:  Inapplicable,Ballot b,5,.i:  Inapplicable
2022,3259,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,3260,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Never,Sometimes,"No, the last time i had sex, it was not with someone i was in an on-going relationship with",Ballot b,8,.i:  Inapplicable
2022,3261,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,More difficult,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,3262,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Never,Never,.i:  Inapplicable,Ballot a,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,3263,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Stay as is,ALWAYS WRONG,Sometimes,Hardly ever,.i:  Inapplicable,Ballot a,9,.i:  Inapplicable
2022,3264,.i:  Inapplicable,Self-employed,SOMEONE ELSE,PRETTY HAPPY,Stay as is,ALWAYS WRONG,Often,Often,.i:  Inapplicable,Ballot a,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,3265,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,No
2022,3266,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,3267,.i:  Inapplicable,Self-employed,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Often,Always,.d:  Do not Know/Cannot Choose,Ballot c,1,Yes
2022,3268,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,Stay as is,NOT WRONG AT ALL,Rarely,Sometimes,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,3269,.i:  Inapplicable,Self-employed,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,3270,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,3271,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,More difficult,ALWAYS WRONG,Rarely,Often,.i:  Inapplicable,Ballot a,6,Yes
2022,3272,.i:  Inapplicable,Self-employed,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Sometimes,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,3273,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,3274,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,Stay as is,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,3275,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,3276,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Stay as is,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,No
2022,3277,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,SOMETIMES WRONG,Rarely,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,8,.i:  Inapplicable
2022,3278,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,3279,.i:  Inapplicable,Someone else,SELF-EMPLOYED,PRETTY HAPPY,Stay as is,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,3280,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.s:  Skipped on Web,Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,3281,.i:  Inapplicable,Self-employed,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Rarely,Sometimes,.i:  Inapplicable,Ballot b,Best possible state,.i:  Inapplicable
2022,3282,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.i:  Inapplicable,No
2022,3283,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Never,Sometimes,.i:  Inapplicable,Ballot b,8,.i:  Inapplicable
2022,3284,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,.i:  Inapplicable
2022,3285,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,3286,.i:  Inapplicable,Self-employed,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,3287,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,More difficult,.i:  Inapplicable,Never,Sometimes,.i:  Inapplicable,Ballot b,9,.i:  Inapplicable
2022,3288,.i:  Inapplicable,Self-employed,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,Best possible state,.i:  Inapplicable
2022,3289,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,3290,.i:  Inapplicable,Someone else,.i:  Inapplicable,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Often,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,Best possible state,.i:  Inapplicable
2022,3291,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,8,Yes
2022,3292,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.d:  Do not Know/Cannot Choose,ALWAYS WRONG,Sometimes,Often,.i:  Inapplicable,Ballot a,.d:  Do not Know/Cannot Choose,.i:  Inapplicable
2022,3293,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,3294,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALMST ALWAYS WRG,Never,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,9,.i:  Inapplicable
2022,3295,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,ALWAYS WRONG,Never,Always,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,3296,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Sometimes,Sometimes,.i:  Inapplicable,Ballot b,9,.i:  Inapplicable
2022,3297,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,NOT WRONG AT ALL,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.i:  Inapplicable,Yes
2022,3298,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,9,.i:  Inapplicable
2022,3299,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,More difficult,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,3300,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Sometimes,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,3301,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALMST ALWAYS WRG,Rarely,Hardly ever,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,3302,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Stay as is,ALWAYS WRONG,Rarely,Sometimes,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,3303,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Rarely,Often,"No, the last time i had sex, it was not with someone i was in an on-going relationship with",Ballot c,4,.i:  Inapplicable
2022,3304,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Stay as is,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,3305,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Never,Always,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,6,.i:  Inapplicable
2022,3306,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Stay as is,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.s:  Skipped on Web,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,3307,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.d:  Do not Know/Cannot Choose,Yes
2022,3308,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,More difficult,ALWAYS WRONG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,.i:  Inapplicable
2022,3309,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Sometimes,Sometimes,.i:  Inapplicable,Ballot b,Best possible state,.i:  Inapplicable
2022,3310,.i:  Inapplicable,Someone else,SELF-EMPLOYED,VERY HAPPY,.i:  Inapplicable,SOMETIMES WRONG,Rarely,Always,.i:  Inapplicable,Ballot a,Best possible state,.i:  Inapplicable
2022,3311,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Never,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,9,.i:  Inapplicable
2022,3312,.i:  Inapplicable,Someone else,SOMEONE ELSE,VERY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Never,Hardly ever,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,.d:  Do not Know/Cannot Choose,Yes
2022,3313,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,Often,Hardly ever,.i:  Inapplicable,Ballot b,8,.i:  Inapplicable
2022,3314,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,SOMETIMES WRONG,Never,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,Best possible state,.i:  Inapplicable
2022,3315,.i:  Inapplicable,Someone else,.i:  Inapplicable,VERY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,.d:  Do not Know/Cannot Choose,Yes
2022,3316,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,ALWAYS WRONG,Often,Always,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,6,.i:  Inapplicable
2022,3317,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,NOT WRONG AT ALL,Sometimes,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,8,.i:  Inapplicable
2022,3318,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,.i:  Inapplicable,Never,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot b,8,.i:  Inapplicable
2022,3319,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,.i:  Inapplicable,Often,Often,.i:  Inapplicable,Ballot b,8,.i:  Inapplicable
2022,3320,.i:  Inapplicable,Self-employed,.i:  Inapplicable,.i:  Inapplicable,More difficult,ALWAYS WRONG,Sometimes,Sometimes,.i:  Inapplicable,Ballot a,8,.i:  Inapplicable
2022,3321,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.d:  Do not Know/Cannot Choose,ALMST ALWAYS WRG,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot a,.i:  Inapplicable,No
2022,3322,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.d:  Do not Know/Cannot Choose,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,.i:  Inapplicable,Ballot b,.i:  Inapplicable,.i:  Inapplicable
2022,3323,40,Someone else,SOMEONE ELSE,PRETTY HAPPY,.d:  Do not Know/Cannot Choose,ALWAYS WRONG,Sometimes,Sometimes,.i:  Inapplicable,Ballot a,8,Yes
2022,3324,.i:  Inapplicable,Someone else,SOMEONE ELSE,PRETTY HAPPY,.i:  Inapplicable,ALWAYS WRONG,Often,Often,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,5,.i:  Inapplicable
2022,3325,.i:  Inapplicable,Someone else,SOMEONE ELSE,NOT TOO HAPPY,.i:  Inapplicable,ALWAYS WRONG,Sometimes,Sometimes,"Yes, the last time i had sex, it was with someone i was in an on-going relationship with",Ballot c,5,.i:  Inapplicable
2022,3326,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Easier,ALWAYS WRONG,Sometimes,Often,.i:  Inapplicable,Ballot a,5,.i:  Inapplicable
2022,3327,.i:  Inapplicable,Someone else,.i:  Inapplicable,.i:  Inapplicable,Stay as is,ALWAYS WRONG,Sometimes,Sometimes,.i:  Inapplicable,Ballot a,Best possible state,.i:  Inapplicable
